Gene
IFNA13
IFNA14
IFNA16
IFNA17
IFNA21
FGF22
IFNB1
IFNG
MST1
SERPINA11
C1QL2
IFNW1
LEFTY1
S100A7A
CBLN4
SCUBE1
IGF1
TNFSF11
P4HTM
IGF2
CSF1
CSF2
SCUBE2
CSF3
CSH1
ADAMTSL5
CSH2
CSHL1
CLEC17A
CLEC4D
LGALSL
CLEC14A
ELFN1
IL20
WFIKKN1
TNFSF13B
CSPG5
FRZB
PDGFD
CSPG4
IL22
CLEC4G
CST1
CST2
SLPI
CST3
CST4
CLEC2D
PLXNA4
CST5
CST6
CSTA
BRINP2
LGALS13
CSTB
SCUBE3
CHRD
WNT10A
SDC3
ADAM33
IFNE
SERPINC1
CTF1
TGM7
ADAM2
NGLY1
ADAMTS14
IHH
NRG3
IL1A
IL1B
MUC22
CTSB
CTSD
FAM20A
IL1RN
MUC1
CTSE
IL2
MUC2
CTSG
MUC3A
CTSH
MUC4
CTSK
MUC5AC
CTSL
IL3
CTSV
MUC6
MUC7
IL4
CTSO
IL5
CLEC4C
CTSS
MEGF11
CTSW
IL6
PRL
CTSZ
MEGF10
HYAL2
IL7
ADAMTSL2
PSPN
CXCL8
EMCN
IL26
IL9
SEMA3E
MASP2
IFNK
IL10
IL11
SERPINB7
IL12A
IL12B
PRSS1
IL13
C1QTNF8
PRSS2
PRSS3
CPAMD8
MASP1
IL15
CTSF
BRINP3
TMPRSS15
IL16
SPAM1
IL17A
HTRA1
IL18
ADAM19
CLEC18B
LGALS16
TNFSF14
TNFSF13
LGALS9B
TNFSF12
INHA
NRG4
TNFSF10
INHBA
TNFSF9
ADAM23
IL36B
INHBB
IL37
INHBC
ADAM21
CXCL10
IL36A
ADAM20
ADAM18
INS
ADAM15
ADAM9
ADAM7
IL17C
IL17B
INSL3
LGALS14
CELA2A
ISM1
MMP27
P4HA3
CST11
SEMA3G
PLXND1
TGM6
HRNR
S100Z
ASTL
FLG2
GDF1
CCL27
GDF2
MSTN
GDF9
GDF10
HPSE
GDNF
CLEC12A
ADAM28
ST14
ITIH1
FGF18
ITIH2
ITIH3
BDNF
FREM1
ITIH4
FGF17
FGF16
SEMA4C
GH1
HMSD
GH2
C1QL1
PTN
BMP1
BMP2
BMP3
BMP4
CLEC4E
FREM2
MMP24
BMP5
BMP6
FAM20C
BMP7
BMP8B
SULF2
CLEC4F
DHH
IL1F10
GPC3
MUCL1
ADAMDEC1
BMP10
ADAMTS9
CLEC4A
FGF20
TCHHL1
SULF1
BTC
P3H1
RPTN
SERPINB12
SERPINB11
FGF21
WNT3A
SEMA3B
FAM20B
CFC1
XCL2
ADAMTS16
ADAMTS17
ANGPTL3
ADAMTS15
NGF
VWC2L
CRNN
ADAMTS18
SERPING1
C1QA
C1QB
C1QC
CHRDL1
ADAM17
KAZALD1
LOXL3
GPC2
SEMA4A
PZP
PDGFC
NODAL
FGF19
TNFSF15
KNG1
CLEC12B
CLEC2B
CLEC2A
SERPINA7
FGFBP1
GPC1
IL24
VWC2
EGLN3
P4HA2
EGLN2
INHBE
CBLN3
ADAMTSL1
CLEC9A
PLOD3
CLEC6A
S100G
TNFSF18
PLXDC1
INSL5
NRTN
S100A7L2
NTF3
NTF4
HBEGF
C1QL3
CSTL1
CST9L
CST9
OGFOD2
CST8
C1QTNF9B
MUC19
MUC16
C1QL4
SEMA5A
ADAM30
ADAM29
HTRA3
REG1A
ANXA8
REG1B
MUC5B
ADAMTS13
TDGF1
MUC12
ADAMTS8
ADAMTS5
CELA2B
ARTN
FREM3
GPC6
SERPINA6
ADAMTSL3
CBLN1
ADAM12
SERPINH1
CXCL1
CXCL2
EDA
CXCL3
ANGPTL1
LEP
SERPINA12
LGALS1
LGALS2
LGALS3
LGALS4
ITIH5
LGALS7
LGALS8
LGALS9
TGFA
TGFB1
ADAMTS12
MMP25
TGFB2
ADAMTS10
TGFB3
LEFTY2
LMAN1L
TGM4
LIF
KY
FGF23
TGM1
CELA3B
TGM2
TGM3
SEMA3D
ANGPTL6
HHIP
OSM
TCHH
OVGP1
CELA3A
THPO
GDF7
ANGPTL2
IL36RN
LMAN1
EGF
CLEC3A
FSTL1
MEGF6
MEGF8
PLXDC2
MEGF9
TIMP1
EBI3
INSL6
ADAMTS7
TIMP2
ADAMTS6
TIMP3
TIMP4
P4HA1
PLXNC1
P3H2
CCBE1
LOX
LOXL1
FGFBP3
TNFSF8
LOXL2
FGFBP2
LPA
TLL1
TLL2
PCSK6
CBLN2
WFIKKN2
ANGPTL4
ZFP91
C1QTNF9
WIF1
SERPINE1
ANXA10
SERPINB2
CELA1
ELANE
OGFOD1
SERPINB1
REG3A
PAPPA
LTA
HABP2
CFC1B
LTB
CLEC3B
SERPINA10
TNF
MST1L
GREM1
EGFL7
EGFL8
CLCF1
ANGPTL7
ANGPTL5
GDF11
IL36G
SERPINA9
SERPIND1
HCFC1
SERPINA5
INS-IGF2
BMP15
